avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,PD,anomaly_score,prob_high,prob_medium,prob_low,RuleBasedCreditScore,MLSignalBasedCreditScore,HybridCreditScore
214217.3,0.49,0.708,0.323,97201.01,1,56,0.4103015959412656,0.1708866344183818,0.9418551810264691,0.0576265006733916,0.0005183183001395,574,309,467
312056.36,0.387,0.673,0.332,147439.2,0,64,0.3489438613697717,0.1673613212852898,0.0348344321165348,0.9531517901435946,0.0120137777398707,629,314,513
230345.44,0.489,0.689,0.318,72473.12,1,57,0.3696432724322889,0.1599718547850047,0.034169640842676,0.9626908211888184,0.0031395379685061,603,300,479
267850.65,0.471,0.673,0.424,80598.12,1,63,0.6265333527849478,0.1617224044361154,0.9669147618993212,0.0330480329951378,3.720510554086219e-05,513,300,434
259674.05,0.436,0.669,0.44,62461.29,1,54,0.5832681019385677,0.1572135285310549,0.9603050625077476,0.0396949374922524,0.0,536,318,453
177916.33,0.498,0.691,0.37,169648.78,1,53,0.4054005047874259,0.1681443124562856,0.958257876941726,0.0416912254164673,5.089764180648871e-05,548,313,442
278248.31,0.462,0.663,0.344,297841.16,0,28,0.1499255051413188,0.1317085056334552,0.010400035118863,0.9480926280515368,0.0415073368296002,644,300,487
115642.24,0.476,0.628,0.308,86393.96,2,36,0.1399184698191949,0.1546636323761079,0.0384921916603316,0.9316477471386152,0.0298600612010537,433,365,402
110701.24,0.42,0.787,0.336,59632.06,1,26,0.3637311602584063,0.1853217534647781,0.148556638026017,0.8499819991296514,0.0014613628443314,517,300,429
287714.67,0.411,0.694,0.394,238145.56,1,29,0.4202740705790003,0.1489913858516555,0.9607300471300388,0.039239962826799,2.9990043162146098e-05,597,302,479
153418.65,0.431,0.64,0.457,32772.28,2,64,0.6276472674963124,0.145880116303321,0.9706751200347524,0.0291986052896763,0.0001262746755712,544,344,468
104355.54,0.432,0.711,0.392,32046.1,0,35,0.2148483311878991,0.1733901775920857,0.0079603816652236,0.9905746231890168,0.0014649951457599,576,300,472
170784.2,0.373,0.708,0.409,48924.34,1,71,0.6465130810750058,0.1827902564464257,0.9711145189981796,0.0287796165540033,0.0001058644478167,514,336,431
151103.66,0.49,0.669,0.462,168075.28,2,84,0.8063317730021738,0.1353713860538004,0.96892724622826,0.0309821238395022,9.062993223767214e-05,393,355,393
103929.14,0.459,0.698,0.504,54722.99,0,82,0.6848798073245885,0.1534104755060928,0.9527617915409784,0.0464722906627365,0.0007659177962852,452,300,393
121090.7,0.402,0.712,0.373,132417.37,2,32,0.4118544019833046,0.1675046048492716,0.944485774766312,0.0555142252336883,0.0,441,329,375
220476.27,0.458,0.643,0.342,152516.04,1,31,0.1687802797339007,0.171533224161596,0.0069767072261015,0.982423841177393,0.0105994515965058,616,360,498
59533.85,0.391,0.706,0.477,64408.61,2,55,0.6972865434915874,0.153556055608556,0.9934898697226106,0.0065101302773894,0.0,353,300,320
260730.78,0.402,0.743,0.35,92948.54,1,78,0.7425178692403873,0.171501207229217,0.9829164096705229,0.0170175957151246,6.599461435274076e-05,606,300,478
148007.51,0.436,0.707,0.448,172476.89,0,78,0.615645191436982,0.1583445476937042,0.952174879647736,0.0476331358250802,0.0001919845271835,453,300,386
306988.22,0.454,0.747,0.387,300026.25,1,31,0.5910351684238717,0.1280844579160588,0.9841555673866068,0.0158053452421233,3.9087371270226e-05,610,300,485
314978.48,0.401,0.746,0.399,314685.36,1,71,0.8262660476331665,0.1180549796217509,0.9944456868539668,0.0052504260183948,0.0003038871276383,588,368,489
228024.51,0.41,0.733,0.43,178688.63,1,66,0.7654045367983915,0.1600137680971806,0.9917406361390468,0.0082320589687567,2.7304892196347975e-05,546,300,451
119254.32,0.4,0.629,0.316,52915.22,1,52,0.136417153920904,0.1830859562652625,0.0031125759102013,0.966317678902448,0.0305697451873514,596,340,480
128082.57,0.437,0.749,0.284,55762.27,2,65,0.5519881353105712,0.1561428364565456,0.9752721574663468,0.0244037363419581,0.0003241061916952,485,304,393
132917.85,0.416,0.641,0.365,86540.58,0,33,0.0927583298383423,0.1918421977951467,0.0050000771890208,0.3085398368501554,0.6864600859608238,586,462,535
123443.85,0.44,0.673,0.446,71566.23,2,69,0.6940825871944795,0.1721129259576925,0.9777702798198796,0.0220847028619293,0.0001450173181909,300,305,315
93498.47,0.439,0.666,0.412,30371.46,0,77,0.3605723976699798,0.1689933966179734,0.044275375206016,0.9520641606303843,0.0036604641635998,449,300,391
169220.33,0.387,0.641,0.404,81983.8,2,69,0.5675519848534994,0.1661039746332323,0.9647999405163667,0.0350737848080615,0.0001262746755712,448,313,399
197001.52,0.399,0.711,0.342,81213.2,0,42,0.2388925321706047,0.1793977752959918,0.0069339094399293,0.9887473544912894,0.0043187360687815,669,345,546
186159.03,0.498,0.67,0.324,105135.21,0,68,0.241306904201311,0.1723304965761687,0.0224867552362636,0.9708282567894768,0.0066849879742604,602,330,496
201108.68,0.456,0.727,0.505,237694.82,1,79,0.8806870387115788,0.1176028266737483,0.9955856976537936,0.0044143023462062,0.0,496,300,426
151658.12,0.457,0.633,0.418,84749.79,0,43,0.1724316543854495,0.1835697129346957,0.0034779463150464,0.9868802284947538,0.0096418251902003,618,345,508
131494.47,0.416,0.739,0.412,96716.68,1,34,0.4606037393660947,0.1954218945332564,0.9541542066921735,0.0458457933078261,0.0,447,312,389
261317.82,0.402,0.691,0.362,90635.7,1,64,0.5467134970454469,0.1730837315933773,0.957846100596923,0.042086983946025,6.691545705199885e-05,564,329,469
143224.59,0.459,0.7,0.457,70675.8,0,37,0.3443621990846263,0.1714061246340217,0.024805735084062,0.9747784816726316,0.0004157832433063,499,358,438
170691.71,0.492,0.682,0.445,200152.0,1,76,0.6784580818673515,0.1465901797148036,0.9804347906685806,0.0195652093314193,0.0,512,326,443
175222.85,0.384,0.788,0.312,89373.71,2,66,0.7556873406995166,0.1472299870795518,0.9898842311475992,0.0101157688524008,0.0,466,332,419
270155.0,0.44,0.713,0.372,96758.64,3,81,0.8931678647520943,0.1064412965776111,0.9795220818926632,0.0200218955529382,0.0004560225543988,495,306,421
220588.01,0.367,0.667,0.428,70074.82,0,66,0.4535777058756344,0.1750984191623399,0.942057171711345,0.0575465987035257,0.0003962295851295,618,334,512
230705.74,0.448,0.744,0.319,244073.52,0,53,0.3679074256503895,0.1383540552415562,0.0787735951736322,0.91484126593199,0.0063851388943773,632,313,495
212359.35,0.38,0.608,0.35,71980.94,2,69,0.4007135520604225,0.1515782618818119,0.9172682719081496,0.0812887000007535,0.0014430280910968,533,300,440
130398.22,0.374,0.656,0.384,87910.01,2,57,0.4480830473736649,0.1737397972353026,0.9398733353884072,0.0599689980669938,0.0001576665445989,383,300,351
220806.29,0.404,0.748,0.381,81633.33,0,72,0.6246269613119773,0.1788341887985074,0.9674850933777044,0.0324410436449046,7.386297739099502e-05,674,362,571
216666.42,0.362,0.744,0.462,140073.97,1,34,0.6658469166426783,0.161960719663616,0.9871353850042724,0.0128646149957276,0.0,507,300,433
258327.77,0.42,0.708,0.458,75462.93,1,56,0.7299964659404079,0.1547465964404925,0.9886401115685236,0.0113598884314761,0.0,509,366,441
112176.86,0.402,0.762,0.472,46160.08,1,57,0.7620160406437412,0.1761032308282439,0.9977073714820638,0.002292628517936,0.0,387,334,359
314880.08,0.431,0.723,0.392,199830.45,1,58,0.7076592313137278,0.1531018431210973,0.9723126361399032,0.0273294638125941,0.0003579000475025,631,300,500
127526.66,0.393,0.699,0.415,65946.7,2,73,0.726329135301135,0.1718004119293317,0.9900245629018366,0.0099754370981634,0.0,399,306,385
240901.89,0.44,0.677,0.437,262532.79,1,28,0.4092176326332205,0.1295372032875794,0.9455925012067884,0.0544074987932117,0.0,536,308,450
241063.91,0.375,0.81,0.416,292611.63,1,73,0.9000981921578718,0.1136422473302301,0.9986548597289694,0.0013451402710305,0.0,442,300,394
151988.95,0.479,0.781,0.434,123776.71,3,67,0.9302198708159212,0.1294066878448111,0.9994711245688424,0.0005288754311575,0.0,350,309,324
212850.66,0.491,0.787,0.461,114450.1,1,45,0.8113257983072601,0.1645647787167565,0.998364922355062,0.0016350776449381,0.0,502,321,430
103884.51,0.472,0.684,0.392,97198.49,0,66,0.3128474575092246,0.1832330588092212,0.0211867228943601,0.9769786010934746,0.0018346760121657,603,357,495
177791.48,0.441,0.673,0.396,88122.05,3,65,0.7419040891885208,0.1283564410470303,0.978831533623572,0.0206062126717689,0.000562253704659,507,308,442
198331.39,0.389,0.665,0.497,99086.21,1,49,0.597920790417728,0.1584019621766478,0.9542624295614728,0.0456547424657442,8.282797278295454e-05,548,302,422
107047.58,0.451,0.649,0.374,92542.12,2,30,0.2327094886645654,0.1715957945363652,0.0411285910308839,0.95543872072956,0.0034326882395562,435,313,395
229878.64,0.469,0.723,0.418,261353.7,0,37,0.4122796075168257,0.1299341041834625,0.9417247296652774,0.0577578439494277,0.000517426385295,611,317,505
72881.59,0.427,0.72,0.46,40068.26,3,25,0.6588149572863633,0.1394640791035629,0.993411308471966,0.0065886915280342,0.0,300,327,312
221433.61,0.458,0.692,0.408,238325.5,0,29,0.2590831324499343,0.1458343026160444,0.0196830548551224,0.9777942327812926,0.0025227123635851,598,300,471
111508.77,0.464,0.719,0.409,94296.7,3,30,0.6217127411938319,0.1400471280683116,0.9877274373445992,0.0122725626554008,0.0,407,332,368
199399.18,0.403,0.677,0.352,203649.02,0,61,0.2785096663313405,0.1624122722847444,0.0221712795672926,0.9750995796484612,0.0027291407842462,662,350,551
158296.71,0.406,0.653,0.452,131620.72,2,26,0.4105785562088505,0.1538891194507295,0.9242583541177136,0.0756697585926683,7.188728961795936e-05,474,300,384
251365.1,0.36,0.638,0.406,178030.82,4,59,0.8074103638311216,0.0554670498706555,0.9698885662082588,0.0295734480443261,0.0005379857474146,418,300,374
125355.12,0.367,0.685,0.453,74625.87,2,51,0.6337905190531982,0.162973685286102,0.9885615665228532,0.0114384334771465,0.0,300,336,309
162285.04,0.393,0.651,0.463,113732.44,1,67,0.5664752265389976,0.1776658847221143,0.9700563744124676,0.0299064204819915,3.720510554086219e-05,499,300,392
159684.1,0.481,0.748,0.339,132205.42,0,45,0.3037953416916056,0.1773918513271556,0.0603025472731424,0.937598323605577,0.0020991291212805,684,300,533
207194.07,0.365,0.657,0.413,84366.45,3,71,0.7857458422095666,0.120583541110857,0.9727436920063938,0.0267497355162447,0.0005065724773613,443,302,379
296751.86,0.476,0.635,0.39,201166.95,2,59,0.5853136189631354,0.1177224386523678,0.9630441175861412,0.0368839951242405,7.188728961795936e-05,518,300,441
265394.85,0.46,0.794,0.389,241207.71,1,83,0.8951772361054617,0.1368223144850513,0.9989036573555214,0.0010963426444785,0.0,642,362,530
148178.24,0.432,0.773,0.399,83917.37,1,49,0.6442676058125896,0.1932725401632626,0.9948087504229034,0.0051912495770966,0.0,518,327,444
95684.19,0.355,0.739,0.456,56553.7,1,78,0.7768448610038736,0.1836109767935087,0.9931602455289646,0.0067541235804116,8.563089062376927e-05,417,349,408
106099.84,0.466,0.668,0.324,123102.91,1,73,0.3063841944593147,0.1794518044081204,0.0430232464518403,0.9519679371831372,0.005008816365023,526,300,417
123647.1,0.455,0.757,0.358,118875.35,1,58,0.5470348258468679,0.1924777522899149,0.982282536261583,0.0176514691240644,6.599461435274076e-05,548,322,457
100517.04,0.463,0.711,0.435,123724.45,0,41,0.3146938148127465,0.1726819013901666,0.0227641553206973,0.9761194739066676,0.0011163707726351,496,300,403
271790.71,0.378,0.688,0.442,128894.68,0,58,0.5449048978544493,0.164916063477312,0.9569093800266396,0.0429374863959279,0.0001531335774327,555,334,479
110141.47,0.454,0.764,0.465,71690.47,1,60,0.7681006585073061,0.1854008179200205,0.9977073714820638,0.002292628517936,0.0,472,300,393
116682.26,0.389,0.596,0.401,103545.21,1,53,0.1862209122513439,0.186042920766407,0.0109853599201977,0.9674037189042316,0.0216109211755712,489,331,416
216050.36,0.48,0.669,0.419,92975.41,0,82,0.5414097031968269,0.1695942376617403,0.9360410940895892,0.0635813265108774,0.0003775793995336,548,300,443
167766.24,0.481,0.731,0.4,159196.14,3,36,0.7215593544037371,0.1131794840076277,0.991628909359684,0.008371090640316,0.0,520,339,453
94545.88,0.415,0.723,0.361,25761.52,0,40,0.2086007714581411,0.1677163583882542,0.0148310015510999,0.9830791884231458,0.0020898100257544,538,312,430
104082.43,0.387,0.679,0.438,121481.26,2,65,0.6530599028491725,0.1616150424624741,0.9733319505696728,0.0256995441758049,0.0009685052545222,397,300,364
170906.12,0.376,0.727,0.415,105404.38,0,51,0.4485305933796439,0.1867949289890868,0.9485176032148904,0.0510964067556284,0.0003859900294812,550,300,466
312310.88,0.408,0.738,0.39,200800.64,1,48,0.6823012381603039,0.1520637897590343,0.9892211785944056,0.0107124291421277,6.639226346657398e-05,581,300,468
104043.68,0.476,0.697,0.451,57571.46,0,57,0.4106078412360175,0.1694210751100597,0.9292199157552692,0.0706392391506423,0.0001408450940883,468,316,396
146669.6,0.412,0.716,0.446,99147.15,2,25,0.5609495870870911,0.1685315729789441,0.9830495050940184,0.0169504949059813,0.0,303,356,330
301950.77,0.471,0.704,0.382,154290.76,0,64,0.532469035988978,0.1591759383390313,0.9443018117134062,0.0553571045352198,0.0003410837513737,672,345,564
293656.64,0.374,0.672,0.48,221709.38,1,31,0.56164463823324,0.1206856309033257,0.9562960976264928,0.0437039023735074,0.0,507,308,417
190990.3,0.387,0.653,0.324,42798.24,1,33,0.1539747184723605,0.1691214447136955,0.0070143910570083,0.9810247298472846,0.0119608790957076,531,324,454
200484.81,0.442,0.727,0.398,196216.8,0,57,0.4821179483641011,0.1570182348065626,0.961265481933092,0.0383023245642213,0.0004321935026865,701,300,530
218293.33,0.377,0.738,0.482,75749.87,3,30,0.8578035227687675,0.1076390554601294,0.9945752041006136,0.0054247958993863,0.0,472,300,410
303451.39,0.488,0.72,0.349,242168.96,2,73,0.7988065847620869,0.1063603895592061,0.9631497458649926,0.0366901730980515,0.0001600810369559,432,300,360
105664.14,0.498,0.708,0.363,47070.87,0,47,0.2213144116716305,0.1730920550763525,0.0060016032962516,0.9923400109019934,0.001658385801755,554,307,431
147754.29,0.447,0.749,0.421,85191.1,1,80,0.7907511313834406,0.1924815780589421,0.9959020168605616,0.0040979831394384,0.0,440,300,381
134333.14,0.49,0.679,0.384,102194.94,2,46,0.4459387302787365,0.166395347406955,0.9494138114633324,0.0505593449685422,2.684356812598884e-05,421,300,367
265940.28,0.437,0.659,0.391,57814.89,1,43,0.3838677235008136,0.1663101760316648,0.0148464239977754,0.9835587529553902,0.0015948230468347,603,300,491
166803.36,0.456,0.631,0.492,151331.98,1,83,0.675149880360337,0.1511357273373494,0.9641520251469824,0.0352050358198733,0.0006429390331443,539,300,430
214352.69,0.394,0.715,0.447,215058.67,0,43,0.4749198557680562,0.1430805311519984,0.9378087869184236,0.0618342719728243,0.0003569411087519,584,308,480
138886.49,0.473,0.662,0.383,89087.63,0,26,0.1149757917190712,0.1875122861189878,0.0036270537055141,0.9450873651730916,0.0512855811213943,526,324,440
274573.13,0.369,0.711,0.395,172083.42,0,39,0.3881594090663351,0.1716339301269555,0.020429420712759,0.9763375700144376,0.0032330092728034,644,375,533
122905.62,0.44,0.674,0.448,87127.09,2,51,0.5906682684896271,0.168309147648671,0.973786882900336,0.0261862735315382,2.684356812598884e-05,302,380,341
223275.02,0.352,0.648,0.335,166475.47,0,43,0.1397416018090556,0.1829858022166386,0.0055486441658791,0.865480958915555,0.128970396918565,722,347,584
271504.6,0.411,0.62,0.455,216113.37,0,73,0.4748692653868178,0.1374939791088062,0.93324675096378,0.0653731104900136,0.0013801385462064,674,300,522
124889.17,0.388,0.676,0.322,64955.69,0,83,0.279180971889439,0.1870293827692252,0.0334005192162749,0.957900309958076,0.0086991708256492,565,325,473
159190.35,0.448,0.788,0.379,190320.37,1,35,0.5665400803112273,0.1645419908686986,0.99069853639268,0.0093014636073201,0.0,598,300,478
128581.25,0.403,0.742,0.454,102961.82,2,45,0.7454968305738326,0.1629462131892042,0.9971686243160934,0.0028313756839066,0.0,381,320,345
128648.66,0.459,0.685,0.426,116169.02,2,54,0.6004529417640159,0.1657643867545253,0.9877327585183974,0.0122672414816025,0.0,386,302,360
200065.89,0.484,0.729,0.441,66141.44,2,49,0.7710529704203489,0.149034867130243,0.9947377042750988,0.0052622957249015,0.0,381,300,339
228941.93,0.436,0.818,0.446,104182.81,1,65,0.907949441926281,0.1627393352214517,1.0,0.0,0.0,472,302,400
189479.88,0.415,0.656,0.303,77563.08,3,82,0.6342828536048236,0.1061823970403337,0.9222583117355718,0.075243706115535,0.002497982148893,467,312,377
293037.26,0.482,0.589,0.5,170498.12,0,82,0.5643561463687068,0.1191456199184994,0.9198841452523504,0.0773827786337176,0.0027330761139323,616,344,503
72827.19,0.439,0.637,0.33,40414.43,1,44,0.115403438182055,0.171492167117692,0.0143132321797872,0.951911754274597,0.0337750135456167,511,331,445
226961.17,0.473,0.655,0.338,180643.64,0,38,0.1385200520721978,0.1633555474465666,0.0055254615331437,0.8757436366763803,0.1187309017904754,677,360,544
118945.19,0.468,0.71,0.33,87847.24,1,73,0.444657611342688,0.1862884890509882,0.9377048252203628,0.0621207494208003,0.0001744253588367,512,329,417
233435.3,0.495,0.698,0.299,251558.41,1,70,0.4415012420176771,0.1268445723244884,0.8864476610973583,0.1077074349283679,0.0058449039742735,630,300,500
225627.3,0.496,0.74,0.392,169144.39,0,78,0.6663094365372705,0.1660378715588724,0.9717851985295104,0.0281876101119456,2.7191358543992867e-05,611,313,508
226143.05,0.455,0.706,0.404,138652.14,0,80,0.6118937360629988,0.1673985375391164,0.9476926313112236,0.0518224650172027,0.0004849036715735,589,300,472
184438.93,0.483,0.638,0.39,63102.03,1,60,0.3514057376674882,0.1738235393673832,0.0299528493168969,0.9677130253543128,0.002334125328791,670,300,515
192543.91,0.387,0.667,0.35,97090.02,0,56,0.2231499843088087,0.1894609898692965,0.0125120081111665,0.9835568160378314,0.0039311758510025,595,309,494
203029.61,0.399,0.614,0.419,226251.42,3,49,0.561590055947708,0.0850086680204034,0.938453982089358,0.0603394993719703,0.0012065185386714,380,325,367
124894.74,0.46,0.692,0.405,35728.26,1,81,0.6125319902510145,0.1783509362847851,0.9635299955232292,0.0348502566148767,0.0016197478618941,458,319,403
124943.87,0.418,0.667,0.426,111302.54,1,59,0.4412024166527735,0.1865568053155393,0.9542267885447758,0.0457544688126042,1.8742642619712774e-05,421,300,368
250880.9,0.357,0.707,0.36,320065.45,1,80,0.6767816284742002,0.1224973958299249,0.9602083697063294,0.0391429634710773,0.0006486668225932,565,300,470
285036.31,0.486,0.685,0.374,320148.11,1,55,0.5202078069192201,0.1185760755348268,0.9551360039018926,0.0442333706676347,0.0006306254304727,608,319,503
185029.65,0.49,0.711,0.44,134444.61,1,54,0.625927462570872,0.1700790111950315,0.9873571874334914,0.0126428125665084,0.0,539,303,442
298620.29,0.407,0.73,0.275,107297.28,1,28,0.2853114006128995,0.1541966228170348,0.0910759816099567,0.8862151516350938,0.0227088667549496,584,303,491
305296.72,0.5,0.753,0.402,178466.37,4,27,0.8918866165633554,0.0454171566554155,0.9951328849799832,0.0048280276487466,3.9087371270226e-05,383,356,361
133122.17,0.46,0.724,0.458,77126.4,1,52,0.6349359211946968,0.1827191888083962,0.985682931013116,0.0143170689868837,0.0,395,329,375
304633.22,0.425,0.756,0.454,214411.75,2,61,0.9165556130037936,0.1080458884412217,1.0,0.0,0.0,374,300,330
186763.76,0.381,0.76,0.248,162267.59,3,25,0.4389332922947509,0.0868524684091451,0.9040647741118704,0.0895514987634519,0.0063837271246775,536,300,424
207814.25,0.5,0.76,0.351,150740.4,2,50,0.700919673599253,0.1453541777772626,0.9855272921082308,0.0144067132774163,6.599461435274076e-05,490,349,431
127901.82,0.496,0.806,0.382,54417.49,0,41,0.4953366945650316,0.1763065199792262,0.9703988957837916,0.0296011042162083,0.0,469,300,411
161500.06,0.418,0.679,0.4,115838.57,2,38,0.4556225383593482,0.168814079399485,0.9450993823068432,0.0548737741250309,2.684356812598884e-05,508,337,448
304957.25,0.428,0.726,0.468,222039.47,0,43,0.6427480507761112,0.1247269734963395,0.9652751020333606,0.0346104174063983,0.0001144805602411,569,366,491
193486.95,0.392,0.72,0.391,141937.72,2,30,0.5352813231106865,0.1597694256173632,0.9743592136273168,0.0255789624959769,6.182387670584698e-05,479,323,409
86793.79,0.46,0.655,0.385,28000.33,1,45,0.2202693630758291,0.1743916739069607,0.0092432561486472,0.9890847531881304,0.0016719906632228,509,321,423
226076.42,0.419,0.764,0.375,283058.43,0,34,0.4142075472589305,0.1318193715776574,0.86962396749493,0.1303203559517262,5.567655334416237e-05,669,303,521
234520.58,0.384,0.708,0.443,127446.95,0,50,0.5134012198645922,0.1646987767392166,0.9446568519092078,0.0549862069820404,0.0003569411087519,562,300,444
294463.86,0.448,0.688,0.436,253653.65,0,80,0.6917142805000398,0.1279367387585672,0.9593211364016748,0.0405257300208923,0.0001531335774327,567,300,448
278740.83,0.457,0.756,0.406,158718.35,3,67,0.9297505587511984,0.0975815757620867,1.0,0.0,0.0,445,311,397
286975.88,0.396,0.642,0.444,178926.54,0,53,0.399334378713916,0.1534475612823767,0.0445219998478269,0.952511468519124,0.0029665316330491,609,300,480
277761.54,0.482,0.749,0.312,66198.46,3,65,0.8357173104094116,0.0873838356061292,0.9833461963931328,0.0165620847083004,9.17188985669428e-05,495,300,409
215590.23,0.374,0.745,0.414,178057.6,1,81,0.8221389661103482,0.1645215155803553,0.9936390814799752,0.0062752876294011,8.563089062376927e-05,510,300,437
201113.45,0.454,0.68,0.389,154932.68,1,62,0.4975659011678124,0.1766989774426221,0.9586413423970976,0.0413586576029022,0.0,607,300,474
245499.93,0.413,0.734,0.455,267023.63,1,60,0.7899277611803268,0.1210727978936198,0.994647149898998,0.0053255452088057,2.7304892196347975e-05,447,300,410
103149.22,0.472,0.724,0.468,50817.13,1,65,0.7030515288216806,0.1750427808901336,0.9886649949655094,0.0113350050344904,0.0,424,322,390
213111.28,0.375,0.697,0.435,235298.34,1,54,0.6047031315747846,0.1463427882819601,0.9809394727890732,0.0190605272109268,0.0,520,300,413
285666.76,0.423,0.677,0.4,122295.19,1,29,0.3831963004677815,0.1682782427079368,0.0200134930324742,0.9757356320483892,0.0042508749191368,623,319,507
95472.72,0.451,0.803,0.441,54494.79,2,77,0.915798508750919,0.1723379053888968,0.9995605136569198,0.0004394863430802,0.0,328,335,320
196364.29,0.378,0.666,0.332,100430.83,0,76,0.2958679274086503,0.186637842096019,0.0367466793796901,0.9553667459852744,0.0078865746350363,657,300,524
112723.23,0.448,0.717,0.347,50966.9,1,57,0.3905705275545402,0.184051802545528,0.033501439233079,0.9656870406173346,0.0008115201495866,543,308,450
289075.97,0.471,0.744,0.424,171966.56,0,79,0.7870108408006534,0.1490267293255803,0.9793333300636482,0.0206666699363519,0.0,635,326,508
154082.72,0.429,0.713,0.344,43694.75,0,52,0.2630138716617605,0.1786878033696813,0.0061469636376617,0.9912565873695508,0.0025964489927876,597,318,500
98734.41,0.474,0.752,0.357,89448.45,0,39,0.2612284821175765,0.1813056219420077,0.0509485293594075,0.947049727981722,0.002001742658871,529,300,448
299467.31,0.374,0.678,0.417,108610.14,0,57,0.4837059593785801,0.1679737331398024,0.9420696779974717,0.0576313042617495,0.0002990177407788,569,300,450
86216.31,0.477,0.775,0.367,40645.56,0,34,0.2952538809460999,0.1726351116810103,0.0841443859016426,0.9122484718149978,0.0036071422833598,538,311,439
123624.83,0.377,0.733,0.479,27226.62,1,40,0.618168467571113,0.1626201202769054,0.9848655283639872,0.015119343832484,1.5127803528817356e-05,388,363,376
276048.68,0.47,0.754,0.287,159798.26,1,76,0.656994801070639,0.150582878946926,0.9675316343263451,0.0278316175242015,0.0046367481494532,651,300,507
226872.12,0.373,0.714,0.331,211003.51,2,47,0.5352985880649987,0.1266490030803845,0.9495250292414524,0.0504065532402623,6.841751828533924e-05,491,300,415
202593.87,0.482,0.739,0.384,143136.49,1,58,0.6303249278620146,0.177416772257146,0.9838869435097354,0.0160481655401403,6.48909501244091e-05,604,300,469
134858.48,0.368,0.649,0.465,172936.14,0,64,0.3812708711595649,0.1619447085158486,0.0419107339298836,0.9553754636251665,0.0027138024449501,580,300,478
112797.2,0.38,0.741,0.364,139318.58,0,27,0.202959996406616,0.1843446216476898,0.0381505924992673,0.9546976453411126,0.0071517621596204,596,325,482
272540.49,0.358,0.622,0.376,307504.7,2,59,0.4926861692445946,0.0972166297520044,0.9457373679684328,0.053641006996445,0.0006216250351221,504,349,463
272819.18,0.434,0.648,0.379,93886.26,0,49,0.2556054451132387,0.17410790455827,0.0069848264642223,0.9893477088840134,0.0036674646517644,608,320,494
304930.17,0.401,0.633,0.45,180699.09,0,83,0.6017398144147048,0.1468363349204087,0.9376750136148284,0.0607510278223606,0.001573958562811,638,335,495
234039.84,0.399,0.679,0.341,59898.68,2,70,0.6137366142682075,0.1448459812737653,0.9505792681293171,0.0491571006428991,0.0002636312277835,481,303,406
289877.63,0.432,0.627,0.368,294112.49,1,46,0.2960135311304314,0.1257541182724657,0.0095100861996813,0.9828823904396212,0.0076075233606973,586,317,488
203560.3,0.381,0.766,0.469,128224.6,1,60,0.8381342194493472,0.1623048003020705,0.9964123656356306,0.0035876343643695,0.0,559,316,469
300620.41,0.383,0.728,0.454,82052.67,1,82,0.8870680729124042,0.150295872082229,0.991399456539353,0.008514912570023,8.563089062376927e-05,504,302,424
150082.46,0.481,0.794,0.467,117364.25,3,59,0.9430761798236864,0.1197681141672029,1.0,0.0,0.0,445,300,387
83293.86,0.364,0.665,0.383,92701.3,0,39,0.1311210512350828,0.1891832971185472,0.0066177798631603,0.9467423710927202,0.0466398490441197,568,312,480
222001.96,0.387,0.763,0.383,55211.12,2,33,0.6837746480625726,0.1535106483642342,0.986863420043672,0.0131365799563282,0.0,518,300,425
191349.85,0.495,0.735,0.331,127218.06,1,25,0.2891783085921139,0.172395658463919,0.0864472887534231,0.9078746044299556,0.0056781068166217,598,331,462
96289.25,0.404,0.71,0.3,65642.02,1,34,0.165761291573482,0.1777098406332837,0.0169477065143854,0.9671588542496103,0.0158934392360044,516,329,441
132585.64,0.43,0.593,0.283,147354.53,0,68,0.067751044555557,0.1760327859315434,0.0076517146906231,0.202667368145486,0.7896809171638909,692,509,605
134566.95,0.419,0.73,0.412,117164.15,1,41,0.4841202477530781,0.1888660722243502,0.974107360436704,0.0258653346710993,2.7304892196347975e-05,411,322,378
96525.93,0.499,0.738,0.453,23863.25,1,53,0.6335296917613495,0.1618405992363147,0.9967865437310676,0.0032134562689325,0.0,373,361,373
173582.27,0.491,0.742,0.418,64244.65,0,47,0.4747206591870059,0.1692060134288538,0.9524175185610664,0.0475396539347861,4.282750414717649e-05,576,304,471
250340.65,0.419,0.675,0.4,88193.46,2,31,0.4896744510401838,0.1461692168147655,0.9539665089343708,0.0460195175573208,1.3973508308237068e-05,501,332,442
79553.39,0.453,0.642,0.367,64036.58,1,71,0.287049806874062,0.182127606063761,0.0341729589678108,0.9621106512223622,0.0037163898098274,512,351,437
182659.7,0.436,0.625,0.314,115533.71,4,64,0.581568193657663,0.0628871572518379,0.9389363297623828,0.0586203743753552,0.002443295862262,410,300,368
144701.8,0.413,0.715,0.353,117338.58,3,27,0.5053904590595626,0.1345555921975095,0.9574796163869606,0.0424519660947539,6.841751828533924e-05,349,300,300
123371.32,0.437,0.715,0.393,92370.84,0,57,0.3599293367492414,0.1884703798564072,0.0199358556773983,0.9791056680870815,0.0009584762355203,596,316,469
110895.44,0.359,0.706,0.322,76296.01,0,67,0.2528582784250088,0.1863501874723458,0.0241735922826663,0.9685455749020596,0.0072808328152742,573,315,462
