avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,anomaly_score,anomalyFlag,pdLabel,PD
58723.39,0.36,0.85,0.498,70516.65,4,53,0.06332573482477133,0,1,0.9768196977729168
95312.44,0.401,0.67,0.515,111344.2,0,39,0.15341343115002704,0,1,0.3463451372728307
81303.73,0.4,0.757,0.509,53844.95,3,36,0.1313043388493797,0,1,0.8633004334359321
100790.05,0.516,0.785,0.427,45241.93,0,50,0.16582191314840228,0,0,0.5633757674869547
93137.39,0.439,0.777,0.484,109863.79,1,48,0.17222180722773395,0,0,0.754713460308474
93377.89,0.513,0.755,0.327,64661.14,2,57,0.15444289914907472,0,0,0.5732221833239938
65000.4,0.394,0.742,0.369,32363.89,2,30,0.15987796803805143,0,0,0.4186484885448303
71273.12,0.406,0.737,0.5,61628.3,3,50,0.13544281496012395,0,1,0.865630849701811
83203.8,0.477,0.773,0.429,43438.65,4,37,0.10009074292992148,0,1,0.8721405652286748
99055.67,0.515,0.766,0.385,87405.32,4,57,0.08439783840122739,0,1,0.8864004672991922
67812.53,0.539,0.672,0.41,70231.85,3,25,0.1252067658786265,0,1,0.4117174119483005
96011.48,0.514,0.8,0.411,83504.22,1,40,0.17716784095029264,0,0,0.6355273384545276
99186.01,0.351,0.638,0.582,103376.3,1,52,0.13014218992473825,0,1,0.6198055687027776
97441.5,0.495,0.702,0.438,72425.96,3,56,0.14089599896213595,0,1,0.7658131223248608
99431.63,0.463,0.711,0.445,76412.08,4,42,0.09734180289564337,0,1,0.8231281558235855
57837.2,0.525,0.724,0.352,42098.75,2,36,0.1476963347245963,0,0,0.3645182692797757
75026.59,0.502,0.701,0.555,85207.53,5,41,0.016625660922720775,0,1,0.94273893095525
58525.57,0.364,0.799,0.45,65218.14,2,56,0.14959030178868593,0,0,0.846222215266546
92526.2,0.489,0.722,0.382,87924.15,3,38,0.1372625553579107,0,1,0.6061278485392618
87765.71,0.496,0.698,0.387,97669.76,2,55,0.16401143437110982,0,0,0.5190379189946217
61573.73,0.411,0.756,0.299,48837.77,4,51,0.06833103864431,0,1,0.7056879829745886
59797.53,0.441,0.75,0.487,33048.9,1,55,0.1641860688121995,0,0,0.7074858980399171
98735.94,0.434,0.803,0.525,31284.26,8,30,0.01889081726579167,0,1,0.9944546233198994
99433.45,0.549,0.643,0.438,105907.65,2,41,0.14430806844875793,0,0,0.390490617623242
95121.11,0.421,0.783,0.461,82640.28,2,54,0.16588876962122145,0,0,0.8472994906462457
66701.76,0.5,0.768,0.481,79401.33,2,26,0.16015012160969272,0,0,0.7003281417554127
75574.69,0.434,0.797,0.357,53249.61,5,60,0.05565185117401861,0,1,0.9373802817040128
97789.15,0.525,0.744,0.462,54983.61,6,31,0.04306489849645867,0,1,0.9465223249572876
101447.99,0.508,0.789,0.507,92725.83,1,46,0.15988382653632804,0,1,0.8092237373003545
98708.98,0.359,0.741,0.422,100492.82,5,51,0.055817889879802296,0,1,0.9224071798113443
83545.31,0.462,0.733,0.398,99759.77,5,60,0.05770528019651455,0,1,0.9129531696848094
59367.86,0.442,0.817,0.48,64552.35,2,51,0.15456994733629054,0,0,0.8855544848508227
103814.44,0.375,0.812,0.429,38267.66,2,39,0.15209869290773959,0,0,0.8037397909337064
70242.43,0.521,0.746,0.446,60149.67,5,44,0.057189299497910184,0,1,0.9196467296214949
57219.12,0.408,0.795,0.529,14016.63,3,34,0.08993496141554458,0,1,0.9093714108291316
57409.69,0.478,0.663,0.464,26861.15,3,57,0.11822117575136432,0,1,0.6935347132884724
60323.34,0.424,0.659,0.458,47996.02,3,43,0.13454567268740042,0,1,0.5883724171811666
72061.92,0.352,0.689,0.472,57168.8,4,31,0.07851706989840523,0,1,0.7520145541204218
60745.17,0.538,0.729,0.382,13872.81,2,47,0.1289656521818966,0,0,0.5170686465426878
61586.34,0.352,0.768,0.394,12873.57,3,55,0.09732558243582151,0,1,0.8014116087640621
100155.72,0.511,0.721,0.439,88109.13,0,54,0.16811126722544323,0,0,0.4298835833354972
65300.3,0.415,0.788,0.43,27064.14,2,33,0.1529385245478227,0,0,0.6940148453626283
64443.36,0.369,0.749,0.473,67046.53,4,31,0.08431593240340318,0,1,0.8563387203158968
73261.91,0.482,0.763,0.402,69060.61,3,40,0.14098194479527226,0,1,0.7418471132304901
96189.43,0.542,0.792,0.498,77241.04,3,47,0.12186795957429358,0,1,0.924830066853169
76196.99,0.47,0.641,0.388,64330.45,3,60,0.13360350578580138,0,1,0.5144289838741756
83912.82,0.474,0.765,0.369,46881.33,0,42,0.17658124492366623,0,0,0.3174257581108466
95570.82,0.373,0.744,0.435,46056.67,3,33,0.14270163094291693,0,1,0.73645728810368
60260.74,0.489,0.773,0.462,68114.37,2,42,0.1615146963656809,0,0,0.7578963064598089
64888.76,0.387,0.744,0.448,55299.16,3,52,0.1418886278139268,0,1,0.8203868745749472
102174.37,0.548,0.741,0.53,79639.49,0,40,0.13621141046136664,0,1,0.593247385375878
90974.2,0.396,0.723,0.372,68585.15,3,54,0.142177295197564,0,1,0.6846858791993214
61057.19,0.496,0.691,0.478,31834.16,5,40,0.044859984518547114,0,1,0.8732993844553073
70395.29,0.392,0.797,0.464,56807.97,2,45,0.15724722581638217,0,0,0.8263766338290169
70590.34,0.356,0.811,0.521,26875.29,5,27,0.038853414540041764,0,1,0.9675621494374208
89369.38,0.377,0.717,0.426,91125.3,2,57,0.16861897159907807,0,0,0.6674132983801238
61526.09,0.471,0.766,0.505,16755.46,4,43,0.06222532546565207,0,1,0.928830480460647
59410.4,0.426,0.781,0.467,55509.75,3,60,0.1363228674448705,0,1,0.9093199358631354
64737.42,0.429,0.789,0.462,85949.47,2,36,0.15829438085107755,0,0,0.7660932078842837
95070.93,0.415,0.732,0.49,65781.81,1,55,0.17672532964338256,0,0,0.699814479446759
70249.32,0.519,0.704,0.41,77081.35,3,57,0.12700507177039644,0,1,0.7064376877880271
59656.56,0.522,0.712,0.395,14567.21,4,36,0.05315075723274709,0,1,0.6876839735762739
79601.53,0.506,0.71,0.513,66362.14,2,33,0.14787946450943906,0,1,0.6663324209393944
99778.27,0.516,0.745,0.492,22834.99,2,34,0.13437128141096127,0,0,0.7363906638881793
96218.86,0.523,0.755,0.433,40565.83,4,33,0.08964149829253465,0,1,0.8445900055022534
69176.52,0.448,0.752,0.408,47297.11,2,32,0.17411579647375336,0,0,0.5493082791269951
80744.78,0.519,0.821,0.439,45670.55,3,44,0.13273962237532416,0,1,0.8993918004109529
102874.82,0.531,0.785,0.399,43924.37,1,39,0.1734832373846556,0,0,0.5692738542313562
98421.76,0.512,0.733,0.386,25552.94,2,37,0.14873505325877812,0,0,0.5100337273220421
95724.4,0.485,0.727,0.33,96766.44,5,34,0.04091436235541557,0,1,0.7402775238541168
62288.09,0.417,0.718,0.462,31201.04,1,28,0.16619624412548545,0,0,0.3975886475775807
87791.2,0.546,0.802,0.437,56668.93,4,28,0.08898771161633856,0,1,0.8915584707510469
104547.23,0.473,0.661,0.554,98455.88,2,27,0.124645857806573,0,1,0.6038260940736476
103475.12,0.542,0.719,0.385,94372.71,1,45,0.18100254842586966,0,0,0.3895347571100314
58137.4,0.443,0.696,0.493,49232.37,3,56,0.12567922436946244,0,1,0.8068382297044631
93744.31,0.469,0.744,0.422,69980.33,0,54,0.18083392465792186,0,0,0.4529077311981451
90313.45,0.387,0.73,0.375,41245.26,5,58,0.06351574242004276,0,1,0.8899491831350987
59353.31,0.422,0.771,0.487,52356.94,1,29,0.16901750990399833,0,0,0.6067236059527988
57183.53,0.538,0.747,0.51,12721.33,2,33,0.11148697447926431,0,1,0.7316914722729488
57158.13,0.418,0.799,0.427,37791.9,6,30,0.040867811834442436,0,1,0.953207628496362
87976.64,0.483,0.702,0.392,102105.22,2,36,0.1652526307213099,0,0,0.416089781473399
58605.55,0.476,0.776,0.428,47495.43,5,57,0.062068517178702876,0,1,0.9492248523607628
103079.19,0.529,0.754,0.448,31574.96,1,53,0.16746035766677814,0,0,0.6720648313185631
90758.04,0.355,0.747,0.447,105371.37,3,31,0.12911368180929927,0,1,0.7490639688510168
61491.13,0.361,0.691,0.459,50306.64,3,41,0.12760672760731018,0,1,0.6660210133950234
103828.25,0.417,0.796,0.485,95143.1,1,52,0.16967698168547135,0,0,0.8183052807248397
64758.19,0.531,0.691,0.447,62695.13,4,35,0.07965743699416428,0,1,0.7293729264583954
96099.46,0.541,0.738,0.483,82047.82,3,47,0.12045300046228263,0,1,0.8519677873913895
95499.62,0.498,0.754,0.404,38254.25,3,27,0.13846729794087026,0,1,0.6713937513259759
58735.61,0.44,0.743,0.432,11257.97,4,24,0.06700870659717417,0,1,0.759270184701475
61770.15,0.533,0.644,0.43,71726.26,3,47,0.12018687154988239,0,1,0.5129033655344475
93381.87,0.528,0.723,0.443,110147.81,4,52,0.07797340946216758,0,1,0.8700263499485467
91144.67,0.526,0.839,0.38,88345.73,4,53,0.07551902269302779,0,1,0.9383019089772382
102294.66,0.524,0.823,0.438,89652.04,2,26,0.1508893952856336,0,0,0.7796602995145836
95958.63,0.394,0.766,0.404,45780.08,5,59,0.06683645275549455,0,1,0.9433093087074568
103185.72,0.53,0.736,0.466,102990.73,3,59,0.11832880871578372,0,1,0.8730350288926882
96285.12,0.54,0.8,0.44,111417.27,2,51,0.14974847295460236,0,0,0.8394231600232844
87894.55,0.388,0.799,0.424,90947.86,6,45,0.04188690907382575,0,1,0.9711221596381534
101230.34,0.482,0.79,0.44,94712.21,2,51,0.16586013783030024,0,0,0.8260731085136133
88706.03,0.352,0.72,0.432,63195.08,1,25,0.18946467796614463,0,0,0.349092181049438
91571.85,0.444,0.829,0.405,114776.87,3,47,0.1295382980870316,0,1,0.8921590311711226
69369.48,0.545,0.741,0.502,46698.57,2,44,0.14669221822119788,0,1,0.7698421536476314
95065.31,0.403,0.739,0.474,23104.0,1,37,0.1613787440575325,0,0,0.5767541482799118
102849.5,0.519,0.755,0.389,110182.76,2,46,0.16322356322271875,0,0,0.6411956653059503
59068.2,0.545,0.778,0.399,62555.85,3,40,0.12288323503508991,0,1,0.7586245979914589
76452.47,0.532,0.726,0.441,48907.93,2,60,0.15954639141673244,0,0,0.7227002845736376
78475.38,0.36,0.754,0.476,19848.07,1,48,0.15121160831988312,0,0,0.6738082573887518
62084.62,0.412,0.748,0.502,25378.08,3,57,0.11252850095150624,0,1,0.8962795711676824
86842.85,0.512,0.806,0.384,40117.57,4,36,0.08389375717000047,0,1,0.870075645561702
88116.34,0.41,0.712,0.467,23942.48,1,32,0.15855819527596754,0,0,0.443260780294169
61318.82,0.515,0.77,0.445,26927.32,3,26,0.12735845638527588,0,1,0.7480939092075097
84276.38,0.512,0.764,0.341,54021.66,2,34,0.16052821918364424,0,0,0.4678425239423794
74745.16,0.441,0.75,0.488,57829.91,6,33,0.04977775899479919,0,1,0.9579866820665444
104344.88,0.532,0.813,0.41,38820.2,4,37,0.081083432851766,0,1,0.9095930106628995
102067.98,0.403,0.711,0.4,33106.59,1,31,0.1816734682686329,0,0,0.3120175338823957
69794.57,0.453,0.752,0.558,76026.15,4,30,0.05655888326819236,0,1,0.927897371587048
62468.8,0.478,0.797,0.44,28549.96,1,54,0.1690093468690989,0,0,0.7323262471802996
86876.3,0.464,0.766,0.485,44964.19,5,26,0.06298943366843845,0,1,0.9308269064517636
61450.44,0.49,0.743,0.411,24793.23,1,51,0.16446925703027887,0,0,0.5103081715763775
61327.36,0.531,0.71,0.493,21027.99,1,38,0.13369683275390848,0,0,0.505784465326577
95332.4,0.478,0.819,0.404,90506.22,1,58,0.18172088415191007,0,0,0.7672691559542658
82242.07,0.41,0.826,0.411,57048.28,2,47,0.16484493114103532,0,0,0.8234165423166534
102772.07,0.437,0.775,0.371,59247.13,4,43,0.09316222933464441,0,1,0.8429349469605614
76336.57,0.436,0.764,0.494,88745.98,1,29,0.16707793466520782,0,0,0.618588499487572
82363.04,0.401,0.756,0.533,24094.91,1,38,0.14528421355841253,0,1,0.7299214285007688
79706.22,0.52,0.775,0.534,30510.92,2,32,0.13062036798631543,0,1,0.8327300884947022
93476.34,0.466,0.798,0.43,59259.7,1,45,0.18415447400348484,0,0,0.6943445545911286
104767.35,0.546,0.762,0.457,104790.49,4,33,0.07304916136478867,0,1,0.8827316987067673
60471.48,0.479,0.731,0.438,11699.11,4,50,0.0659826237789004,0,1,0.8532964851760679
102665.97,0.419,0.723,0.52,74541.39,1,42,0.1661296094128596,0,1,0.6654862976666664
86828.63,0.4,0.751,0.482,105439.49,2,33,0.1574833485984709,0,0,0.717017381275313
91609.82,0.539,0.761,0.442,46854.92,5,37,0.059685533615897235,0,1,0.9227267024491448
79798.01,0.46,0.763,0.473,50353.03,2,48,0.16867727951128975,0,0,0.7959915318445007
72440.86,0.362,0.748,0.44,17516.1,2,25,0.13683269559612365,0,0,0.5638219429069513
57578.19,0.466,0.782,0.451,32879.53,7,26,0.034489747308704466,0,1,0.9698726863209064
61001.23,0.356,0.699,0.54,17928.99,2,45,0.1035101711271399,0,1,0.7389360939320347
59410.06,0.536,0.748,0.485,16345.3,4,37,0.05562838947895221,0,1,0.8825428578230196
97426.79,0.364,0.74,0.436,123784.62,2,50,0.1608810840272163,0,0,0.7106319938391652
97681.41,0.376,0.742,0.461,114941.46,2,49,0.15910495521814216,0,0,0.7527894558742221
57400.54,0.359,0.778,0.402,57759.92,3,53,0.12472020773072756,0,1,0.8191339975313399
94136.2,0.51,0.681,0.44,78658.7,1,47,0.17601628653919027,0,0,0.4014917358824782
100676.71,0.545,0.828,0.344,31156.58,1,42,0.15644277093813103,0,0,0.59200372604312
104634.93,0.511,0.855,0.555,94788.63,4,30,0.03999045262103906,0,1,0.9796352540324588
85815.27,0.503,0.791,0.465,19864.85,7,26,0.031066409192602062,0,1,0.9784538803787866
102596.25,0.527,0.83,0.403,63784.45,2,60,0.15648122992428154,0,0,0.8751833589430711
70314.84,0.445,0.701,0.543,77715.58,1,52,0.1447936571763776,0,1,0.6820627106687615
62870.65,0.385,0.804,0.426,30775.46,1,37,0.1666988806729197,0,0,0.6260294849874761
94567.14,0.522,0.75,0.496,73835.81,3,36,0.1260008454116302,0,1,0.8460051748784004
103411.09,0.442,0.805,0.434,40513.51,2,24,0.16581436836166086,0,0,0.7252481924709407
60029.84,0.474,0.651,0.382,30888.39,1,48,0.16998735811704785,0,0,0.2029034819663063
86345.59,0.351,0.686,0.548,61141.15,3,44,0.1007548013458539,0,1,0.8304954142150182
78906.23,0.504,0.83,0.47,32870.05,4,24,0.0828874382209388,0,1,0.9293213876648068
97122.25,0.513,0.622,0.423,70146.43,0,60,0.1704036173098783,0,0,0.1935120966829965
57840.34,0.458,0.714,0.472,51716.17,5,42,0.059533172214615626,0,1,0.8989891364706845
76621.72,0.437,0.751,0.426,82998.94,5,28,0.06206868929395948,0,1,0.8724014395754361
64149.73,0.493,0.766,0.436,18475.46,4,45,0.07451442471849934,0,1,0.8842296627581834
59082.27,0.371,0.714,0.435,26715.49,2,58,0.14433118549755658,0,0,0.6548491465474219
60387.99,0.387,0.769,0.492,33273.91,1,54,0.16206970441691226,0,0,0.7546929914008211
57881.05,0.516,0.75,0.478,22764.87,2,44,0.13413281291358176,0,0,0.7418811544241298
63830.07,0.545,0.669,0.455,60732.7,2,52,0.1484746791717233,0,0,0.5374719352703426
79372.43,0.475,0.74,0.377,53041.92,3,34,0.14376870330588226,0,1,0.6073020484575588
99089.54,0.541,0.774,0.445,86788.05,3,34,0.13034446671005823,0,1,0.8183589231422397
77918.39,0.384,0.767,0.405,68753.15,5,60,0.06337815124200885,0,1,0.9417880651837698
98885.75,0.474,0.723,0.515,113262.53,5,35,0.039476558763163694,0,1,0.933956579389008
93640.77,0.369,0.677,0.504,66963.21,4,42,0.0823702586055326,0,1,0.8362479471484756
102636.21,0.355,0.695,0.472,21400.98,2,25,0.13385496908297656,0,0,0.510813922788737
91968.24,0.431,0.741,0.449,96687.4,2,32,0.16860620598465792,0,0,0.6273992760079452
91413.58,0.461,0.801,0.497,46278.39,0,51,0.15786407232027605,0,0,0.7383611226274279
99756.54,0.512,0.72,0.557,113764.18,2,29,0.11512767577271515,0,1,0.7627877567171268
90361.87,0.53,0.798,0.496,97469.97,3,32,0.11521373824835929,0,1,0.8946034050434192
75911.19,0.505,0.664,0.456,63294.55,0,30,0.16207439817034042,0,0,0.176766189085144
62973.53,0.361,0.76,0.428,70638.2,1,33,0.18524324739063874,0,0,0.478523890725781
82253.3,0.401,0.687,0.475,61681.37,1,58,0.17565257959178399,0,0,0.5543912237478164
80053.16,0.489,0.846,0.409,82314.97,4,30,0.081824525703314,0,1,0.9165864906993336
83723.25,0.359,0.67,0.418,79895.03,0,35,0.18556361532937254,0,0,0.1633830827535371
61117.61,0.381,0.768,0.478,49408.33,2,42,0.15823555711346238,0,0,0.7730518566770312
100840.31,0.509,0.807,0.536,70475.92,1,33,0.15131917182307164,0,1,0.8260727912957331
104010.21,0.375,0.744,0.48,111720.04,6,43,0.03329783388878571,0,1,0.9669294615362166
85296.99,0.494,0.78,0.455,40166.19,2,48,0.16399100974768166,0,0,0.8062470579974447
97209.84,0.542,0.764,0.407,55805.4,4,30,0.08851933463099726,0,1,0.8169443638985603
75059.78,0.503,0.853,0.422,76270.09,3,50,0.12970972948657233,0,1,0.9276749152117562
57489.19,0.478,0.679,0.38,18937.96,0,60,0.15442120895835787,0,0,0.2137871432456665
100938.55,0.51,0.805,0.378,95128.3,2,29,0.15848089247498726,0,0,0.6471667020703994
98435.21,0.432,0.736,0.48,104476.24,3,48,0.12664383093621778,0,1,0.8503170613467718
57417.78,0.449,0.72,0.444,30161.77,0,45,0.16120297234605957,0,0,0.3389432994879931
71831.31,0.406,0.809,0.402,22325.3,1,44,0.1586837304671141,0,0,0.643016768209048
87642.37,0.408,0.861,0.442,44264.33,1,34,0.17227211265712367,0,1,0.7927213614171417
77516.12,0.453,0.787,0.423,59281.32,3,53,0.1510916409881236,0,1,0.867795382638328
58857.38,0.372,0.737,0.381,20320.12,3,48,0.10683678603861813,0,1,0.6733292405183107
81300.59,0.514,0.758,0.421,73254.43,2,31,0.1652076446963357,0,0,0.5997943225396307
70200.42,0.518,0.752,0.436,24511.67,0,31,0.14762330447469957,0,0,0.3352600912446963
100504.08,0.419,0.787,0.448,26992.75,3,51,0.13054222344742417,0,1,0.8948591007417868
94256.19,0.446,0.754,0.409,88779.79,5,47,0.06295919927909677,0,1,0.9159727246011224
94030.73,0.419,0.731,0.473,44071.86,0,49,0.16593301598608795,0,0,0.4927819582028163
80301.25,0.409,0.765,0.41,34193.74,2,52,0.1641498509169848,0,0,0.7202240828886688
60283.5,0.413,0.71,0.445,66547.66,4,36,0.09511368149252175,0,1,0.7691220845904327
57920.45,0.479,0.782,0.496,45656.74,1,48,0.16198508322939426,0,0,0.7576691902990992
100252.48,0.512,0.741,0.533,19654.37,1,29,0.13043597152344966,0,1,0.6579751339715423
58056.59,0.545,0.73,0.43,74284.92,6,48,0.02978722684934143,0,1,0.938174848521152
58197.98,0.386,0.75,0.471,50995.91,2,35,0.15980080981714967,0,0,0.6806049246974919
57981.25,0.382,0.758,0.461,20680.17,1,48,0.1566744195161469,0,0,0.6356080320234526
61705.33,0.487,0.774,0.452,16590.95,7,59,0.021300174439990882,0,1,0.9863896461269064
98190.42,0.477,0.726,0.479,98547.47,2,45,0.1595308301643487,0,0,0.7269676503411562
82727.86,0.437,0.814,0.376,50129.58,2,26,0.16490207239065663,0,0,0.6314347726828323
73448.16,0.444,0.779,0.434,81579.0,1,40,0.18575923678632733,0,0,0.6028856609736254
103823.1,0.435,0.807,0.396,83128.23,2,27,0.1666617604970283,0,0,0.6781206601333991
75068.86,0.377,0.709,0.583,70256.25,3,30,0.09542144461468444,0,1,0.8508893284723738
84740.35,0.501,0.912,0.471,86088.26,2,58,0.1434367997513441,0,1,0.9666355233729584
65187.21,0.547,0.686,0.485,44184.76,4,60,0.06877854302743891,0,1,0.8733760989129942
96054.92,0.436,0.729,0.481,79290.51,2,56,0.16603424576595582,0,0,0.7884602260403482
60405.96,0.531,0.802,0.38,26465.13,1,31,0.15378791630991606,0,0,0.4804937540451661
70074.38,0.545,0.776,0.451,71136.6,4,44,0.08740978655950193,0,1,0.9070404134137204
93470.05,0.528,0.856,0.462,59928.63,4,54,0.08164011376140934,0,1,0.9751343420355044
58619.53,0.532,0.748,0.416,44118.88,3,34,0.12612543605346765,0,1,0.6860894796443265
103186.56,0.539,0.792,0.464,103412.32,4,28,0.07504710669991255,0,1,0.907970676696575
97096.51,0.445,0.734,0.566,61978.86,1,40,0.1439905206467918,0,1,0.7575836662783091
97819.19,0.477,0.629,0.402,49612.0,5,39,0.05619799942663417,0,1,0.6623699907317833
62699.05,0.351,0.69,0.484,26923.54,1,31,0.15326360047898624,0,0,0.3849098499105457
59889.42,0.429,0.782,0.499,22514.48,2,59,0.13806522557417783,0,0,0.8827646727051116
102742.16,0.411,0.74,0.446,68161.51,3,43,0.1522745467536442,0,1,0.7978371366798319
98922.9,0.396,0.767,0.44,126446.23,4,28,0.08447705419980778,0,1,0.8546457721525597
101379.32,0.417,0.866,0.39,30037.95,2,34,0.145801614510973,0,1,0.8258368808410824
81694.28,0.453,0.77,0.421,75101.08,1,37,0.19105145107468846,0,0,0.5384416018235321
61864.06,0.394,0.732,0.509,42407.26,2,30,0.1466461603692572,0,1,0.681224506503076
62822.08,0.547,0.788,0.472,47010.54,6,54,0.03784994482250803,0,1,0.9809217998748256
96728.17,0.487,0.718,0.477,30550.49,3,31,0.12942723461130157,0,1,0.7391471583428285
100909.33,0.41,0.74,0.339,96308.64,2,40,0.16888522533853162,0,0,0.4509738843650561
100788.24,0.496,0.765,0.425,94490.73,2,30,0.17008877033889352,0,0,0.6400026568084701
104773.61,0.47,0.744,0.518,97187.01,3,34,0.12009434002118657,0,1,0.859870532107137
92372.9,0.502,0.715,0.448,42989.59,3,36,0.13911687271539241,0,1,0.7046381077410372
70964.68,0.497,0.779,0.358,49258.88,1,34,0.17789985677932235,0,0,0.3980959147203506
72200.0,0.475,0.818,0.418,21408.87,1,49,0.15841087834105727,0,0,0.7245422657366726
65926.49,0.535,0.734,0.477,35422.45,4,50,0.07804764039778511,0,1,0.8963605514121866
66911.99,0.495,0.725,0.537,43554.98,2,50,0.13328162700700602,0,1,0.8138061854890848
84683.36,0.435,0.707,0.449,82675.45,2,57,0.16695237882145714,0,0,0.6814656661747448
70458.05,0.389,0.775,0.465,13244.1,0,54,0.14065809917794614,0,0,0.6104268855131714
92034.62,0.438,0.738,0.405,71995.46,2,42,0.17793304968817486,0,0,0.5914947924679953
95700.65,0.481,0.748,0.482,45442.97,2,26,0.16344105670073295,0,0,0.6781490506802254
102348.92,0.424,0.83,0.462,99333.78,1,41,0.1736709420802185,0,0,0.8024765877188387
97053.73,0.45,0.692,0.361,82010.14,4,42,0.08629483861167175,0,1,0.6401800631932225
100987.41,0.377,0.808,0.451,124378.32,0,52,0.16277110525145333,0,0,0.6868667355050462
93090.24,0.376,0.692,0.485,26097.33,0,43,0.15370264910453174,0,0,0.3676127736829844
62799.72,0.371,0.708,0.466,69147.26,3,54,0.128413073495649,0,1,0.7859603568208369
66177.34,0.438,0.807,0.452,31925.6,0,41,0.15757676849478103,0,0,0.5853511799013477
60870.69,0.519,0.708,0.469,26504.75,2,51,0.13613263307936685,0,0,0.6653412358525216
92897.53,0.381,0.781,0.436,119659.7,1,29,0.18456178718226052,0,0,0.5612371031339971
71140.99,0.44,0.707,0.511,21388.27,3,26,0.10740577017530523,0,1,0.725003754954195
60862.37,0.406,0.765,0.448,47226.41,0,46,0.1696334046316882,0,0,0.4829707464120337
60843.86,0.379,0.781,0.531,11967.97,1,43,0.12905123041322863,0,1,0.7877844450364804
64965.73,0.367,0.755,0.507,36580.85,3,29,0.11549435725109125,0,1,0.8246100467889079
62188.89,0.539,0.75,0.443,16581.15,2,26,0.1334974520721417,0,0,0.5720052970727688
96946.17,0.416,0.771,0.464,70848.31,1,50,0.18399179827172063,0,0,0.720963159917512
93948.05,0.507,0.71,0.37,70214.88,1,29,0.18049185004765983,0,0,0.2404455349413092
89720.79,0.437,0.743,0.463,91733.98,0,53,0.1687547698134525,0,0,0.5281033689054654
83182.29,0.374,0.736,0.44,55940.2,4,51,0.09799871754572687,0,1,0.8762566643114795
96261.07,0.495,0.753,0.39,83720.0,1,33,0.18925219803819643,0,0,0.411111401100605
92643.44,0.378,0.627,0.442,50850.17,1,53,0.183620702510795,0,0,0.2979163125554968
97120.06,0.537,0.742,0.448,48461.59,2,56,0.16365403841300524,0,0,0.7657721871212807
65393.67,0.42,0.753,0.479,76647.96,3,27,0.13233044771287178,0,1,0.7737616190250881
57974.69,0.449,0.701,0.457,66004.21,1,50,0.1742471714776061,0,0,0.4777445375228019
94919.95,0.441,0.812,0.439,57594.68,3,33,0.14701370874379166,0,1,0.8643279716899465
88837.46,0.469,0.691,0.427,72688.81,4,55,0.09861647253152711,0,1,0.8100522817947646
59858.45,0.541,0.772,0.325,15028.63,2,53,0.11906209831800302,0,0,0.5571553381823929
62270.95,0.352,0.784,0.356,50847.74,3,44,0.11697941627364516,0,1,0.7233248470335631
74425.53,0.351,0.852,0.449,27760.35,2,30,0.13314636407869268,0,1,0.8439151491929144
62365.07,0.386,0.699,0.54,46701.21,2,25,0.13013480127892507,0,1,0.6256305335134829
98727.75,0.424,0.761,0.391,26306.68,0,42,0.1672829214830231,0,0,0.3637122221085511
83018.72,0.516,0.731,0.382,78120.95,2,25,0.16405309761463105,0,0,0.4009308502579901
57787.1,0.486,0.743,0.505,44997.09,2,41,0.15003789418824692,0,1,0.7556012787722937
95307.19,0.377,0.737,0.432,31703.8,1,52,0.18059239735816496,0,0,0.5796783560521649
66658.16,0.436,0.71,0.47,54230.9,3,42,0.13762135444754187,0,1,0.7417933573237797
98498.59,0.525,0.752,0.467,38183.22,1,40,0.16481347229619647,0,0,0.6210929730133278
101305.42,0.496,0.713,0.464,98557.59,2,42,0.16068657815362086,0,0,0.6526096542130233
96956.33,0.49,0.736,0.501,28862.67,1,36,0.15961594126061507,0,1,0.6202278260192431
99223.15,0.409,0.733,0.43,47133.54,2,57,0.17556606233574462,0,0,0.722850198109637
71584.8,0.397,0.773,0.497,47230.55,2,34,0.15493071417233933,0,0,0.7823768035336071
58024.41,0.408,0.771,0.442,61432.98,1,51,0.18256276113873016,0,0,0.65081800149549
90085.5,0.464,0.779,0.419,95682.21,2,37,0.17226673014129057,0,0,0.6959624943732099
95800.47,0.417,0.854,0.409,25180.87,3,43,0.1166259269052709,0,1,0.9129357048343506
64984.99,0.395,0.766,0.398,19587.62,2,51,0.14228394738924155,0,0,0.6819012130524033
60050.67,0.468,0.689,0.525,38269.5,3,32,0.11291249751546328,0,1,0.7300999635332773
90272.17,0.453,0.831,0.418,41900.82,2,43,0.16412310618976056,0,0,0.8300045647198202
87152.05,0.495,0.743,0.416,56369.76,0,27,0.17813406927297992,0,0,0.2691005556572589
95248.15,0.449,0.813,0.493,81909.1,2,46,0.15618864310112446,0,0,0.8936620624157532
70534.76,0.387,0.716,0.485,18471.0,1,53,0.1507021389526434,0,0,0.6133060076753799
65897.87,0.509,0.742,0.395,14175.71,4,39,0.06478513885857506,0,1,0.7763618213871026
76747.93,0.412,0.744,0.442,66942.34,2,36,0.1745322882654743,0,0,0.6314268812323065
98833.45,0.383,0.794,0.44,110629.03,3,59,0.131310421541611,0,1,0.9136806989692632
98423.04,0.411,0.706,0.414,86336.42,0,58,0.1820287610682652,0,0,0.3600635363392255
85407.32,0.369,0.658,0.549,90780.04,1,26,0.14509773945870208,0,1,0.4219003714366556
